unique_identifier,location_name,address_line1,address_line2,address_line3,address_city,address_county,address_post_code,country,ladnm,lsoa21,lsoa21nm,defibrillators_availability,defibrillators_access_type,lat,long,county
B3D9E3C4-FF48-409E-9F28-B36A00F86FE1,,Unit 20e Spotland Bridge Mill,Spotland Road,,Rochdale,Rochdale,OL11 5BU,England,Rochdale,E01005590,Rochdale 009C,24/7 Access,Public,53.62092187,-2.174804076,Greater Manchester
B27034A7-98E9-46F9-AE8D-B092009C396F,,Hanson Springs Ltd,Mellor Street,,Rochdale,Rochdale,OL11 5BW,England,Rochdale,E01005590,Rochdale 009C,24/7 Access,Restricted,53.6164454,-2.1711555,Greater Manchester
D308FA41-AD69-4C19-BF3D-ADE80103F120,,Spotland Stadium,Sandy Lane,,Rochdale,Rochdale,OL11 5DR,England,Rochdale,E01005590,Rochdale 009C,24/7 Access,Public,53.6201895,-2.1799541,Greater Manchester
F9F6537D-6C63-4D63-A7FD-AE6A00F085A6,,Spotland Stadium,Sandy Lane,,Rochdale,Rochdale,OL11 5DR,England,Rochdale,E01005590,Rochdale 009C,24/7 Access,Public,53.620343,-2.1795164,Greater Manchester
C9DB70DC-8144-4E74-A847-B3E0008359E7,Oulderhill Leadership Academy,Oulder Hill Community School And Language College,Hudsons Walk,,Rochdale,Rochdale,OL11 5EF,England,Rochdale,E01005592,Rochdale 009E,Varied Access,Restricted,53.61762472,-2.187081972,Greater Manchester
0EA2C15F-6983-46D6-8BDC-B3E0009039CC,Whittaker Moss Primary School,Whittaker Moss Primary School,Highwood,,Rochdale,Rochdale,OL11 5XP,England,Rochdale,E01005573,Rochdale 007C,Varied Access,Restricted,53.6247815,-2.211756816,Greater Manchester
E65B9DB2-9D5F-4E79-97AA-B26600E6C51A,,Howard Street Nursery & Family Hub,Howard Street,,Rochdale,Rochdale,OL12 0PP,England,Rochdale,E01005482,Rochdale 010C,Varied Access,Restricted,53.6213,-2.16026,Greater Manchester
2A350FFF-A06D-44B3-852E-B41900BC0401,Raise Rochdale,"Raise Rochdale, Heights Lane, Rochdale, Ol12 0pz",Heights Lane,,Rochdale,Rochdale,OL12 0PZ,England,Rochdale,E01005487,Rochdale 010G,Varied Access,Restricted,53.62397489,-2.162583108,Greater Manchester
7363CAB2-AA72-41F9-B23A-B07C00888CE5,Dunelm Rochdale,Whitworth Road,,,Rochdale,Rochdale,OL12 0TY,England,Rochdale,E01005482,Rochdale 010C,Varied Access,Restricted,53.6206464,-2.1554799,Greater Manchester
E661D771-F3BF-4283-B2C3-B41D0092FB1B,Mountside View,Thrum Hall,Thrum Hall Lane,Shawclough,Rochdale,Rochdale,OL12 6DE,England,Rochdale,E01005491,Rochdale 005C,24/7 Access,Public,53.634,-2.16903,Greater Manchester
A23931C6-8C59-42C5-A2CC-AFCA00C5A26E,Thrum Hall Methodist Church,Thrum Hall Methodist Church,Thrum Hall Lane,,Rochdale,Rochdale,OL12 6DE,England,Rochdale,E01005491,Rochdale 005C,24/7 Access,Public,53.635406,-2.1679508,Greater Manchester
112246D9-E556-4C86-9E61-AE3F007213A7,Tesco Express,Whitworth Rd,0,Rochdale,Rochdale,Rochdale,OL12 6ER,England,Rochdale,E01005495,Rochdale 005F,Varied Access,Public,53.6291726,-2.158203,Greater Manchester
633CF4DB-3138-4E61-BE31-B30500FB4F1B,Main Reception,Falinge Park High School,Falinge Road,Falinge,Rochdale,Lancashire,OL12 6LD,England,Rochdale,E01005487,Rochdale 010G,Varied Access,Restricted,53.625,-2.16912,Greater Manchester
EC7D3322-F0F0-4792-9C70-B1DC009B909B,Ashworth Street Surgery,Ashworth Street Surgery,85 Spotland Road,,Rochdale,Rochdale,OL12 6RT,England,Rochdale,E01005483,Rochdale 010D,Varied Access,Restricted,53.6196,-2.16565,Greater Manchester
1DE57B6D-8171-4243-A1FD-AFEC00C5C7DD,Screwfix,Unit 9 Coldwall Industrial Estate,Spotland Road,,Rochdale,Rochdale,OL12 7BD,England,Rochdale,E01005590,Rochdale 009C,Varied Access,Restricted,53.6193,-2.17165,Greater Manchester
AB1C9A4C-F287-4773-B8AF-B25F010DB6C8,Csg,Unit 20 Coldwall Industrial Estate,Spotland Road,,Rochdale,Rochdale,OL12 7BD,England,Rochdale,E01005590,Rochdale 009C,Varied Access,Restricted,53.62014453,-2.170844527,Greater Manchester
B71A9DB9-5263-456D-9968-B13801110165,Redfearn House,Ground Floor Part Redfearn House,Ings Avenue,,Rochdale,Rochdale,OL12 7LH,England,Rochdale,E01005496,Rochdale 009A,24/7 Access,Public,53.6291,-2.18574,Greater Manchester
05CDC3E9-3FBE-48C0-B86E-B03600A37FDE,Tesco Rochdale Edenfield,Edenfield Rd,,Rochdale,Rochdale,Rochdale,OL12 7PD,England,Rochdale,E01005588,Rochdale 007F,Varied Access,Public,53.62227,-2.18963,Greater Manchester
451244BE-62C2-4164-924F-B3FC0134C3E9,Norden Bowling Club,Norden Bowling Club,Trinity Street,,Rochdale,Rochdale,OL12 7RD,England,Rochdale,E01005570,Rochdale 007A,24/7 Access,Public,53.62732499,-2.210964433,Greater Manchester
A8078E76-2B12-4606-A143-B09A00FADD77,Rochdale,Rochdale Fire Station,Halifax Road,Rochdale,Rochdale,Rochdale,OL12 9BD,England,Rochdale,E01034234,Rochdale 008H,24/7 Access,Public,53.6250115,-2.1435818,Greater Manchester
E6705467-908A-4328-BC64-B41700ECB726,Heybrook Primary School,Heybrook Primary School,Park Road,,Rochdale,Rochdale,OL12 9BJ,England,Rochdale,E01005580,Rochdale 008A,Varied Access,Public,53.6236336,-2.1458752,Greater Manchester
B0878211-10BA-4579-BE2E-AEE600D27875,Wardle Bowling Club,Rochdale Mbc Pavillion,James Street,,Rochdale,Rochdale,OL12 9HU,England,Rochdale,E01005594,Rochdale 002B,24/7 Access,Public,53.6392133,-2.1353725,Greater Manchester
1372843C-EFC9-4DF8-BE08-AE1A00D77337,Wardle Academy,Birch Road,Wardle,,Rochdale,Billing County,OL12 9RD,England,Rochdale,E01005593,Rochdale 004D,Varied Access,Restricted,53.6421294,-2.1284562,Greater Manchester
158CD906-82BA-4034-82C2-B0A001398511,Skye Methodist Church,Syke Road Methodist Church,Syke Road,,Rochdale,Rochdale,OL12 9TF,England,Rochdale,E01005490,Rochdale 005B,Varied Access,Restricted,53.6380754,-2.1546824,Greater Manchester
0769C2D3-8762-403D-8FE1-B3E100EBE186,Hollingworth Lake Lake Bank Car Park,Rochdale Mbc Car Park,Lake Bank,,Littleborough,Rochdale,OL15 0DQ,England,Rochdale,E01005517,Rochdale 003B,24/7 Access,Public,53.6319062,-2.101518348,Greater Manchester
825DD8C8-BE1F-4A19-AA36-AEBE00EA68BF,Smithy Bridge Railway Station,Smithy Bridge Railway Station,Smithy Bridge,Near Rochdale,Littleborough,Rochdale,OL15 0DZ,England,Rochdale,E01005516,Rochdale 003A,24/7 Access,Public,53.6323526,-2.1120168,Greater Manchester
0DA2FE17-C8DF-431A-857D-AEF900A809A4,Littleborough Railway Station,Littleborough Railway Station,Station Road,Littleborough,Littleborough,Rochdale,OL15 8AR,England,Rochdale,E01005522,Rochdale 001C,24/7 Access,Public,53.6425567,-2.09893,Greater Manchester
B4578DA5-993B-4F00-8E64-B3AC013B52B3,Littleborough,Littleborough Fire Station,Whitelees Road,Littleborough,Littleborough,Rochdale,OL15 8DU,England,Rochdale,E01005523,Rochdale 001D,24/7 Access,Public,53.64645771,-2.102008749,Greater Manchester
421364CA-3ECD-49A3-B454-AF5601843505,St Andrew's Church,St Andrews Dearnley C Of E Church,Arm Road,Dearnley,Littleborough,Rochdale,OL15 8NJ,England,Rochdale,E01005596,Rochdale 003D,24/7 Access,Public,53.63972,-2.11662,Greater Manchester
72F6FC57-0E38-43ED-BEA8-ADCF00CF7F78,Performance Doorset Solutions Ltd,Performance Doorset Solutions Ltd Greenvale Business Park,Todmorden Road,,Littleborough,Rochdale,OL15 9AZ,England,Rochdale,E01005520,Rochdale 001B,Varied Access,Restricted,53.64892,-2.09014,Greater Manchester
C2996F63-C2F0-4274-A269-ADD300B215F0,Holy Trinity Ce Primary School,Holy Trinity C E Primary School,Victoria Street,,Littleborough,Rochdale,OL15 9DB,England,Rochdale,E01005522,Rochdale 001C,Varied Access,Restricted,53.64463043,-2.094958067,Greater Manchester
A72C6308-2890-4246-8309-B1280101CF7C,,"Hare Hill House, Hare Hill Park",Hare Hill Road,,Littleborough,Rochdale,OL15 9HE,England,Rochdale,E01005522,Rochdale 001C,24/7 Access,Public,53.6471,-2.09769,Greater Manchester
587E68B3-0E24-466A-9D9E-B44200A42C27,Stansfield Hall Primary School,Stansfield Hall Primary School,Barnes Meadows,,Littleborough,Rochdale,OL15 9PR,England,Rochdale,E01005520,Rochdale 001B,Varied Access,Restricted,53.658,-2.08464,Greater Manchester
9A0FB10D-91AF-4207-8C8E-B44200B074A0,Stansfield Hall Primary School,Stansfield Hall Primary School,Barnes Meadows,,Littleborough,Rochdale,OL15 9PR,England,Rochdale,E01005520,Rochdale 001B,Varied Access,Restricted,53.658,-2.08464,Greater Manchester
F6D51402-46EA-4357-8902-AF2601538E4D,The Summit Inn,140 Todmorden Road,Summit,Littleborough,Littleborough,Rochdale,OL15 9QX,England,Rochdale,E01005518,Rochdale 001A,24/7 Access,Public,53.66454697,-2.08263803,Greater Manchester
A1A97990-70B0-40B5-A44E-AE2400E3AFC5,,Touchstones Arts And Heritage Centre,The Esplanade,,Rochdale,Rochdale,OL16 1AQ,England,Rochdale,E01005484,Rochdale 010E,Varied Access,Public,53.61503,-2.1619,Greater Manchester
D537185B-5CD9-4017-A233-B28800A67E68,"Hampton By Hilton, Lobby",Hampton By Hilton Hotel,New Baillie Street,Rochdale Town Centre,Rochdale,Rochdale,OL16 1AU,England,Rochdale,E01005482,Rochdale 010C,24/7 Access,Public,53.6189,-2.15453,Greater Manchester
DC773A0E-2D6B-44D0-845C-B2A600E8AC54,Marks & Spencer Rochdale Riverside,Unit 14 Riverside Walk,,,Rochdale,Rochdale,OL16 1BE,England,Rochdale,E01005482,Rochdale 010C,Varied Access,Restricted,53.6177,-2.15619,Greater Manchester
E4BF5610-C754-4AFE-A943-B38B00D3CC17,Rochdale Advertising Kiosk,Outside 21 Yorkshire Street,,,Rochdale,Greater Manchester,OL16 1BH,England,Rochdale,E01005482,Rochdale 010C,24/7 Access,Public,53.61770882,-2.158246432,Greater Manchester
53483181-F73B-4B51-9E53-B0DE009F33D1,Skylight Circus Arts,Skylight Circus Arts,St.chad's Fold,Sparrow Hill,Rochdale,Greater Manchester,OL16 1QT,England,Rochdale,E01005482,Rochdale 010C,24/7 Access,Public,53.614,-2.15777,Greater Manchester
BB527EB5-2ECE-4CDC-B228-B12300A35792,,Broadfield Community Primary School,Sparrow Hill,,Rochdale,Rochdale,OL16 1QT,England,Rochdale,E01005484,Rochdale 010E,Varied Access,Restricted,53.61421,-2.16039,Greater Manchester
F780F9B5-7C9E-4FCE-A163-B38000BAB5A9,,10 Saint Chad's Court,,,Rochdale,Rochdale,OL16 1QU,England,Rochdale,E01005484,Rochdale 010E,Varied Access,Public,53.6152,-2.15635,Greater Manchester
0BAC784A-2333-456F-958B-B38000BAB625,,10 Saint Chad's Court,,,Rochdale,Rochdale,OL16 1QU,England,Rochdale,E01005484,Rochdale 010E,Varied Access,Public,53.6152,-2.15635,Greater Manchester
1C6ECC46-5B8D-4660-A4F1-AFC800AA8540,Rochdale & District Mind,The Mind Wellbeing Centre,3-11 Drake Street,,Rochdale,Rochdale,OL16 1RE,England,Rochdale,E01005482,Rochdale 010C,Varied Access,Restricted,53.61673591,-2.156256479,Greater Manchester
04847A3F-657F-46E3-94FB-B46C009D1911,Nationwide Rochdale,112/114 Yorkshire Street,,,Rochdale,Rochdale,OL16 1XN,England,Rochdale,E01005482,Rochdale 010C,24/7 Access,Public,53.6192,-2.15522,Greater Manchester
376F3B0E-1C5F-4DB0-8FF9-AF6C009606F3,Chichester St Tls,Chichester St Tls,Chichester Street,,Rochdale,Rochdale,OL16 2AU,England,Rochdale,E01005585,Rochdale 008F,Varied Access,Public,53.61571275,-2.144181323,Greater Manchester
D1B00552-3B5F-43A0-B32C-B0AE00B395DD,Rotational Mouldings T/A Haywood Rotomoulding,Green Grove Textiles Green Grove Mill,Dyehouse Lane,,Rochdale,Rochdale,OL16 2QN,England,Rochdale,E01005596,Rochdale 003D,Varied Access,Public,53.63276141,-2.132181174,Greater Manchester
08CEF043-94D4-434D-9594-B13900FA10E2,Fothergill Coated Fabrics,Smallbridge Business Park,Riverside Drive,,Rochdale,Rochdale,OL16 2SH,England,Rochdale,E01005578,Rochdale 004A,Varied Access,Public,53.6273,-2.1378,Greater Manchester
825BE4F5-F4C7-4E4B-B38A-B03600CAF2A4,Hamer Community Primary School,Albert Royds Street,,,Rochdale,Rochdale,OL16 2SU,England,Rochdale,E01005578,Rochdale 004A,Varied Access,Restricted,53.6288378,-2.1381968,Greater Manchester
63896648-8076-4868-A62F-B41700EA0548,Hamer Community Primary School,Hamer Community Primary School,Albert Royds Street,,Rochdale,Rochdale,OL16 2SU,England,Rochdale,E01005578,Rochdale 004A,Varied Access,Restricted,53.62889377,-2.138343428,Greater Manchester
8F49D1D1-E17E-44B2-9D40-B45C00EC3E6E,Turn Around Center,Pupil Referral Unit Saxon Hall Study Centre,Samson Street,,Rochdale,Rochdale,OL16 2XW,England,Rochdale,E01005585,Rochdale 008F,Varied Access,Public,53.6202,-2.13341,Greater Manchester
A0F0EDF9-8B25-4AF9-8F2F-AF3400AFD42D,,Newhey Liberal Club,Huddersfield Road,,Milnrow,Rochdale,OL16 3RU,England,Rochdale,E01005562,Rochdale 014E,24/7 Access,Public,53.6009615,-2.0964895,Greater Manchester
81AABECD-DFA6-4674-B911-B06300FED143,Broadcarr Farm Riding School,Broad Carr Farm,Kiln Lane,,Milnrow,Rochdale,OL16 3TR,England,Rochdale,E01005555,Rochdale 014A,24/7 Access,Public,53.6177099,-2.0920534,Greater Manchester
C8A2CFDB-0466-40D3-80A8-B272010EA43C,,Moorhouse Academy,Crossley Street,,Milnrow,Rochdale,OL16 4DR,England,Rochdale,E01005559,Rochdale 013B,Varied Access,Restricted,53.613,-2.11781,Greater Manchester
A1DED8BC-08A9-4F3D-94BD-B15601369C6B,Spring Inn C/O Defibrillators Save Lives ,Spring Inn Pub,83 Broad Lane,,Rochdale,Lancashire,OL16 4PR,England,Rochdale,E01005465,Rochdale 016B,24/7 Access,Public,53.59841,-2.13745,Greater Manchester
FE333EE9-469E-4C41-AE6F-B1A00146A830,"Stjames Church, Thornham C/O Defibrillators Save Lives ",St James Church,St James Close,,Rochdale,Rochdale,OL16 4SJ,England,Rochdale,E01005468,Rochdale 016E,24/7 Access,Public,53.5842,-2.13352,Greater Manchester
6D4FBEDE-5274-467E-B648-AFA800DF5217,Tilbury Douglas Construction Site Offices,Stiups Lane,,,Rochdale,Rochdale,OL16 4XB,England,Rochdale,E01005563,Rochdale 012B,Varied Access,Public,53.60536,-2.13421,Greater Manchester
AC85DFE6-A40D-465A-B297-B20200551CA5,5 Cotton Fold,5 Cotton Fold,,,Rochdale,Rochdale,OL16 5HJ,England,Rochdale,E01005569,Rochdale 012F,Varied Access,Restricted,53.611,-2.13564,Greater Manchester
71ED9502-DE64-4754-8B6A-B0D800ECD5C0,Kaizen-Do Karate,Unit 3h Moss Mill Industrial Estate,Woodbine Street East,,Rochdale,Rochdale,OL16 5LB,England,Rochdale,E01005563,Rochdale 012B,Varied Access,Restricted,53.6083,-2.14052,Greater Manchester
7929AA1A-53E4-488B-9A16-AFF9006BBCEE,Thames Hoyse,Thames Street,Rochdale,,Rochdale,Lancashire,OL16 5NY,England,Rochdale,E01005568,Rochdale 012E,24/7 Access,Public,53.609428,-2.1418511,Greater Manchester
30685BFD-09E4-4277-B035-B0F400AE13B1,Lkq Euro Car Parts,Unit 12 Scotts Industrial Park,Fishwich Street,Rochdale,Rochdale,Rochdale,OL16 5QX,England,Rochdale,E01005564,Rochdale 015E,Varied Access,Public,53.6115,-2.14878,Greater Manchester
E6FE239E-F4DA-4AE9-BA5C-B1BF00ED79C2,Greyhound Pub,1 Elly Clough,Holden Fold Lane,,Royton,Oldham,OL2 5ES,England,Oldham,E01005393,Oldham 008C,24/7 Access,Public,53.55947495,-2.1309948,Greater Manchester
FFF480AB-9518-4FB1-91F6-AD2500897969,Newell Brands,Vine Mill,North Street,,Royton,Oldham,OL2 5LN,England,Oldham,E01005392,Oldham 008B,Varied Access,Restricted,53.5634783,-2.1272327,Greater Manchester
50964705-4229-4DC9-9B4A-AD25008A2DA7,Newell Brands,Vine Mill,North Street,,Royton,Oldham,OL2 5LN,England,Oldham,E01005392,Oldham 008B,Varied Access,Restricted,53.5634783,-2.1272327,Greater Manchester
A47F4D5A-C74C-455B-8763-B0CA0112E2F0,Lancaster House Consulting Rooms C/O Defibrillators Save Lives ,"Lancaster House, 15 Market Square",Royton Precinct,Rochdale Road,Royton,Oldham,OL2 5QA,England,Oldham,E01005392,Oldham 008B,24/7 Access,Public,53.56593564,-2.12408947,Greater Manchester
03ED29D6-67FB-4540-B9DE-B2FF0105345A,The Hope And Anchor Pub C/O Defibrillators Save Lives,The Hope And Anchor Pub C/O Defibrillators Save Lives,29 Sandy Lane,,Royton,Oldham,OL2 5QP,England,Oldham,E01005391,Oldham 008A,24/7 Access,Public,53.56665164,-2.125280391,Greater Manchester
FE473C2C-2B66-4857-990E-AE1D0099780E,,Tandle View Court,1 Rochdale Road,,Royton,Oldham,OL2 5QT,England,Oldham,E01005392,Oldham 008B,24/7 Access,Public,53.5685591,-2.1249831,Greater Manchester
AC0C3DF2-7F53-4358-9224-B0660104E40C,Half Way House,499 Rochdale Road,,,Royton,Oldham,OL2 5RY,England,Oldham,E01005396,Oldham 004D,24/7 Access,Public,53.5762013,-2.1313942,Greater Manchester
A2C423CF-FDB1-4AB2-8512-B36000A9D83B,Thorpe Go Local - C/O Defibrillators Save Lives ,"Top Shop, Go Local",Denbydale Way,,Royton,Oldham,OL2 5TJ,England,Oldham,E01005390,Oldham 004A,24/7 Access,Public,53.56938468,-2.132977851,Greater Manchester
26677CE6-142E-4507-92AF-B106015FFC1C,,Royton Cricket Bowling And Tennis Club The Paddock,Bransdale Avenue,,Royton,Oldham,OL2 5TX,England,Oldham,E01005390,Oldham 004A,24/7 Access,Public,53.5673,-2.13055,Greater Manchester
D8B96E5A-27B5-4738-B152-B03F00BD103F,,Thorp Primary School,Westerdale Drive,,Royton,Oldham,OL2 5TY,England,Oldham,E01005390,Oldham 004A,Varied Access,Public,53.56912,-2.13181,Greater Manchester
4AB6A0F3-FEAA-44E8-93E0-B10100BE497A,Shine A Light Day Nursery,8 St Phillips Drive,Royton,,Royton,Oldham,OL2 6AE,England,Oldham,E01005402,Oldham 009D,24/7 Access,Public,53.55492401,-2.11769986,Greater Manchester
DC7BF0AF-6E65-4A63-BD60-B32B00E4634F,The White Hart C/O Defibrillators Save Lives,The White Hart Pub,233 Oldham Road,,Royton,Oldham,OL2 6BB,England,Oldham,E01005398,Oldham 009B,24/7 Access,Public,53.55891448,-2.120458154,Greater Manchester
0A64FD87-FC38-4089-B226-B15C00D54118,Railway Hotel,1 Oldham Road,,Oldham,Royton,Oldham,OL2 6DN,England,Oldham,E01005400,Oldham 009C,24/7 Access,Public,53.56538,-2.12145,Greater Manchester
11524E9A-A364-43EF-AA84-AFDB00C4D787,Oldham,Woodstock Business Park,Meek Street,"Royton, Oldham",Royton,Oldham,OL2 6HL,England,Oldham,E01005397,Oldham 009A,Varied Access,Restricted,53.5598358,-2.101739,Greater Manchester
32D82C33-0101-4937-8E78-B38B008CFFFB,Shorts Bark & Sides C/O Defibrillators Save Lives ,"Shorts Bark & Sides, Heyside",Higginshaw Lane,,Royton,Oldham,OL2 6HW,England,Oldham,E01005397,Oldham 009A,24/7 Access,Public,53.55993783,-2.10362109,Greater Manchester
8276CE6C-BE4E-4042-BB60-AF7E0082506A,,45 Penthorpe Drive,Royton,,Oldham,Oldham,OL2 6JL,England,Oldham,E01005399,Oldham 005C,24/7 Access,Restricted,53.5630268,-2.1114695,Greater Manchester
1A78CBF3-3E77-4133-851C-AE66007F5282,Royton And Crompton E-Act Academy,Royton And Crompton E-Act Academy,Blackshaw Lane,Royton,Oldham,Greater Manchester,OL2 6NT,England,Oldham,E01005356,Oldham 005B,Varied Access,Restricted,53.56690598,-2.106725931,Greater Manchester
586D9A4B-1ADF-447C-A852-AE66008147D1,Royton And Crompton E-Act Academy,Royton And Crompton School,Blackshaw Lane,,Royton,Oldham,OL2 6NT,England,Oldham,E01005356,Oldham 005B,Varied Access,Restricted,53.56690598,-2.106725931,Greater Manchester
53006CC8-F395-483E-B2A6-B0FB00C7B622,,Blackshaw Lane Cp School,Blackshaw Lane,,Royton,Oldham,OL2 6NT,England,Oldham,E01005399,Oldham 005C,Varied Access,Restricted,53.56633,-2.10565,Greater Manchester
36D354BD-806A-44AA-A63C-B19C00853D16,,Highbarn Primary School,High Barn Street,,Royton,Oldham,OL2 6RW,England,Oldham,E01005399,Oldham 005C,Varied Access,Public,53.5683,-2.11619,Greater Manchester
882D5EBE-D70F-422C-B994-AF4A00EF56DA,Crompton & Royton Golf Club Ltd,Crompton And Royton Golf Club,High Barn Street,,Royton,Oldham,OL2 6RW,England,Oldham,E01005403,Oldham 005D,24/7 Access,Public,53.57042985,-2.114199803,Greater Manchester
C59AB4D3-0127-4A96-B6ED-AF4D00E3A709,Fir Bank Primary School,Grasmere Road,,,Royton,Oldham,OL2 6SJ,England,Oldham,E01005395,Oldham 004C,Varied Access,Restricted,53.57694244,-2.12757802,Greater Manchester
D91BE27C-A808-4987-9547-AE2801368FDF,Bethesda Chapel,Dogford Road,,,Royton,Oldham,OL2 6UE,England,Oldham,E01005390,Oldham 004A,24/7 Access,Public,53.5704006,-2.1260456,Greater Manchester
61C34037-B25D-42E7-B92C-AE000117D609,Physio Matters Neurological Ltd,756-758 Rochdale Road,Royton,,Royton,Oldham,OL2 6XG,England,Oldham,E01005394,Oldham 004B,Varied Access,Restricted,53.5819,-2.13538,Greater Manchester
7FB35191-FDF2-429A-82FB-B21500F05E84,Physio Matters Neurological Ltd,756-758 Rochdale Rd,Royton,,Royton,Oldham,OL2 6XG,England,Oldham,E01005394,Oldham 004B,24/7 Access,Public,53.582,-2.13544,Greater Manchester
D7AF93DE-F7A1-4D04-AB6F-B1A001254627,Puckersley Inn C/O Defibrillators Save Lives ,Puckersley Inn,22 Narrowgate Brow,,Shaw,Oldham,OL2 6YD,England,Oldham,E01005360,Oldham 001D,24/7 Access,Public,53.5817,-2.12398,Greater Manchester
8767BC2B-2361-43F1-8613-B3E100CF328C,Crompton Primary School,Crompton Primary School,Longfield Road,,Shaw,Oldham,OL2 7HD,England,Oldham,E01005361,Oldham 003A,Varied Access,Restricted,53.576,-2.10436,Greater Manchester
